Sr#,PSID,Month,WMC,Division,District,Tehsil,Office,UC,Billing Category,Amount,Fine,Bill PDF,Channel,Paid Date,Paid Amount,Status,Active
631,26770110100905020045,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
632,26770110100905017715,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-20/Block No 1,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
633,26770110100905020062,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
634,26770110100905020055,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
635,26770110100905019447,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 10 to 20 marla,1000,100,,1Bill,"Nov 11, 2025",1000,paid,1
636,26770110100905018223,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
637,26770110100905019342,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
638,26770110100905019458,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
639,26770110100905019323,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 10 to 20 marla,1000,100,,1Bill,"Nov 11, 2025",1000,paid,1
640,26770110100905019385,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
641,26770110100905019377,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
642,26770110100905018061,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-21/Satellite Town 02,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
643,26770110100905017697,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-20/Block No 1,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
644,26770110100905018053,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
645,26770110100905020219,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
646,26770110100905018661,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
647,26770110100905018569,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
648,26770110100905019579,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
649,26770110100905019574,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 11, 2025",500,paid,1
650,26770110100905018565,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 11, 2025",300,paid,1
651,26770110100905018362,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",KHB 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 11, 2025",300,paid,1
652,26770110100905002658,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-04/Muhalla Ghousia,Commercial Urban Small business,1500,150,,1Bill,"Nov 10, 2025",1500,paid,0
653,26770110100905001685,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Domestic Rural Upto 5 marla,600,60,,1Bill,"Nov 10, 2025",600,paid,0
654,26770110100905003147,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 10, 2025",900,paid,0
655,26770110100905003627,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-04/Muhalla Ghousia,Commercial Urban Small business,1500,150,,1Bill,"Nov 10, 2025",1500,paid,0
656,26770110100905003139,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 10, 2025",900,paid,0
657,26770110100905003143,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 10, 2025",900,paid,0
658,26770110100905015684,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-17, Chak 63 MB, Khushab",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 10, 2025",200,paid,0
659,26770110100905003133,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 10, 2025",900,paid,0
660,26770110100905020229,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
661,26770110100905007668,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Hadali/Ward-03/Noor Hayat Colony 01,Domestic Urban Above 5 to 10 marla,1500,150,,1Bill,"Nov 10, 2025",1500,paid,0
662,26770110100905018289,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
663,26770110100905018288,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
664,26770110100905018290,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
665,26770110100905018304,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
666,26770110100905019476,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
667,26770110100905020270,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
668,26770110100905019550,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-20/Block No 1,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
669,26770110100905018296,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Above 10 to 20 marla,1000,100,,1Bill,"Nov 10, 2025",1000,paid,1
670,26770110100905020017,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Commercial Urban Small business,500,50,,1Bill,"Nov 10, 2025",500,paid,1
671,26770110100905021069,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-23/Ghalla Mandi,Commercial Urban Small business,500,50,,1Bill,"Nov 10, 2025",500,paid,1
672,26770110100905018877,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-03/Ayub Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
673,26770110100905019805,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 10, 2025",300,paid,1
674,26770110100905018696,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-03/Ayub Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
675,26770110100905018370,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",KHB 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
676,26770110100905018107,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 10, 2025",500,paid,1
677,26770110100905018291,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
678,26770110100905018238,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-16/Muhalla Cheena Wala,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
679,26770110100905017154,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-17, Chak 63 MB, Khushab",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 10, 2025",200,paid,0
680,26770110100905018483,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Medium business,700,70,,1Bill,"Nov 10, 2025",700,paid,1
681,26770110100905009473,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-26, Mitha Tiwana Janubi, Khushab",Domestic Rural Upto 5 marla,600,60,,1Bill,"Nov 10, 2025",600,paid,0
682,26770110100905020398,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 10, 2025",300,paid,1
683,26770110100905010808,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-14, Kund Shumali, Khushab",Domestic Rural Above 5 to 10 marla,600,60,,1Bill,"Nov 10, 2025",600,paid,0
684,26770110100905017280,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-15/Muhalla Ewana Wala,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
685,26770110100905017811,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
686,26770110100905017992,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
687,26770110100905018095,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
688,26770110100905020573,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 10, 2025",300,paid,1
689,26770110100905017151,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-17, Chak 63 MB, Khushab",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 09, 2025",220,paid,0
690,26770110100905008080,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Medium business,2100,210,,1Bill,"Nov 09, 2025",2100,paid,0
691,26770110100905015681,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-17, Chak 63 MB, Khushab",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 09, 2025",200,paid,0
692,26770110100905016742,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-17, Chak 63 MB, Khushab",Domestic Rural Upto 5 marla,200,20,,1Bill,"Nov 08, 2025",200,paid,0
693,26770110100905016733,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-12/Naseem Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 07, 2025",500,paid,0
694,26770110100905020011,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,300,30,,1Bill,"Nov 07, 2025",300,paid,1
695,26770110100905016061,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Khushab/Ward-17/Muhalla Prachgan,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 07, 2025",300,paid,0
696,26770110100905015772,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-19/Muhalla Jahangir Hassan Town,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 07, 2025",300,paid,0
697,26770110100905007725,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-26, Mitha Tiwana Janubi, Khushab",Domestic Rural Upto 5 marla,600,60,,1Bill,"Nov 07, 2025",600,paid,0
698,26770110100905019064,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 07, 2025",300,paid,1
699,26770110100905007734,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-26, Mitha Tiwana Janubi, Khushab",Domestic Rural Above 5 to 10 marla,600,60,,1Bill,"Nov 07, 2025",600,paid,0
700,26770110100905010011,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-7, Padhrar, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 07, 2025",900,paid,0
701,26770110100905003314,Oct 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab","UC-24, Roda, Khushab",Commercial Rural Small business,900,90,,1Bill,"Nov 07, 2025",900,paid,0
702,26770110100905019157,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 07, 2025",300,paid,1
703,26770110100905018141,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Hadali/Ward-20/Muhalla Civil Hospital,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
704,26770110100905018868,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
705,26770110100905018929,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
706,26770110100905020905,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-23/Ghalla Mandi,Commercial Urban Small business,500,50,,1Bill,"Nov 06, 2025",500,paid,1
707,26770110100905020679,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",KHB 02,Commercial Urban Small business,500,50,,1Bill,"Nov 06, 2025",500,paid,1
708,26770110100905018964,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
709,26770110100905018987,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
710,26770110100905020534,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-23/Ghalla Mandi,Commercial Urban Small business,500,50,,1Bill,"Nov 06, 2025",500,paid,1
711,26770110100905019014,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-22/Satellite Town 01,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
712,26770110100905020021,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",KHB 02,Commercial Urban Small business,500,50,,1Bill,"Nov 06, 2025",500,paid,1
713,26770110100905019907,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
714,26770110100905017391,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-02/Jauharabad/Ward-23/Ghalla Mandi,Commercial Urban Small business,500,50,,1Bill,"Nov 06, 2025",500,paid,1
715,26770110100905020572,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
716,26770110100905020344,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
717,26770110100905019564,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 06, 2025",500,paid,1
718,26770110100905020567,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Above 5 to 10 marla,500,50,,1Bill,"Nov 06, 2025",500,paid,1
719,26770110100905020587,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Khushab,Khushab,"Tehsil Office, Khushab",Zone-01/Mitha Tiwana/Ward-20/Ihsan Colony,Domestic Urban Upto 5 marla,300,30,,1Bill,"Nov 06, 2025",300,paid,1
